event,date,region,netplay,version,p1name,p1char1,p1char2,p1char3,p2name,p2char1,p2char2,p2char3,url
Brasil Sunday Showdown,2020-05-11,South America,1,2E+ Final,Gartender,FI,PS,N,Vini,RF,PS,N,https://youtu.be/ctPtdhr0nLc?t=6923
Brasil Sunday Showdown,2020-05-11,South America,1,2E+ Final,Gartender,PW,MF,CE,Vini,RF,PS,N,https://youtu.be/ctPtdhr0nLc?t=7268
Brasil Sunday Showdown,2020-05-11,South America,1,2E+ Final,Vivo Al Minimo,FU,DB,PS,Caio Lugon,MF,CE,PS,https://youtu.be/ctPtdhr0nLc?t=7473
Casual Matches,2020-05-11,North America,1,2E+ Final,Yaya,SQ,BB,N,dekillsage,PS,DB,CE,https://youtu.be/QEEKrB8w0BU
Casual Matches,2020-05-12,North America,1,2E+ Final,Comtepsi,VA,CE,FU,Wingit,PC,N,N,https://youtu.be/5LSPJfL23lc
Casual Matches,2020-05-12,North America,1,2E+ Final,dekillsage,DB,CE,BB,RoyalHeartv2,EL,N,N,https://youtu.be/YVnrDeU0l88
Casual Matches,2020-05-13,North America,1,2E+ Final,Wingit,PC,N,N,Dud,RF,DB,N,https://youtu.be/vFJ5KGAl4j8
Casual Matches,2020-05-13,North America,1,2E+ Final,KPB | Dhoppler,DB,BB,PC,dekillsage,DB,CE,BB,https://youtu.be/B2QVzMYX1zw
Casual Matches,2020-05-14,North America,1,2E+ Final,Cuban Chris,BB,N,N,Wingit,PC,N,N,https://youtu.be/XqxUMKB5Kn8
Casual Matches,2020-05-14,North America,1,2E+ Final,Rabbleflaggers,BW,PW,BB,dekillsage,DB,CE,BB,https://youtu.be/egF8ywFhaqM
Casual Matches,2020-05-15,North America,1,2E+ Final,Cable,PS,N,N,Wingit,PC,N,N,https://youtu.be/luxVor4VvmQ
Casual Matches,2020-05-15,North America,1,2E+ Final,Adeveis,PS,SQ,BB,dekillsage,DB,CE,BB,https://youtu.be/RDSGYdWQ-ac
Skullbats EU,2020-05-16,Europe,1,2E+ Final,IsaVulpes,MF,DB,CE,Magic,DB,BW,BB,https://youtu.be/6pTWjprg3r0?t=1420
Skullbats EU,2020-05-16,Europe,1,2E+ Final,Dr Love,VA,CE,PS,TommyBoi21,BB,N,N,https://youtu.be/6pTWjprg3r0?t=2385
Skullbats EU,2020-05-16,Europe,1,2E+ Final,Mr Peck,PC,RF,PS,Mr. Bors,PS,PW,DB,https://youtu.be/6pTWjprg3r0?t=3532
Skullbats EU,2020-05-16,Europe,1,2E+ Final,Mensa^3,BW,CE,BB,Ippolit,MF,SQ,FU,https://youtu.be/6pTWjprg3r0?t=4965
Skullbats EU,2020-05-16,Europe,1,2E+ Final,grodie,RF,PS,N,Lunatic,CE,DB,PS,https://youtu.be/6pTWjprg3r0?t=6070
Skullbats EU,2020-05-16,Europe,1,2E+ Final,BuzzerZero,MF,SQ,BB,Bombad,MF,PW,CE,https://youtu.be/6pTWjprg3r0?t=7215
Skullbats EU,2020-05-16,Europe,1,2E+ Final,Mensa^3,BW,CE,BB,Magic,BW,CE,BB,https://youtu.be/6pTWjprg3r0?t=8770
Casual Matches,2020-05-16,North America,1,2E+ Final,Seen Connroy,CE,N,N,Wingit,PC,N,N,https://youtu.be/RvCadCC5ZTg
Casual Matches,2020-05-16,North America,1,2E+ Final,dekillsage,DB,CE,BB,ShakyFingers,RF,BB,CE,https://youtu.be/Q3UjkjhCp60
OCE vs JP,2020-05-17,Asia,1,2E+ Final,cannibal_camel,PC,DB,FI,Mao,DB,BB,PC,https://youtu.be/mHns78HEhE8?t=367
OCE vs JP,2020-05-17,Asia,1,2E+ Final,No Funny Name,FI,CE,BB,Koto-ichigo,PC,CE,FU,https://youtu.be/mHns78HEhE8?t=1290
OCE vs JP,2020-05-17,Asia,1,2E+ Final,hebiniwa,SQ,N,N,pepsi,BW,BB,N,https://youtu.be/mHns78HEhE8?t=1776
OCE vs JP,2020-05-17,Asia,1,2E+ Final,SeaJay,CE,DB,BB,BANKARGE,PW,CE,BB,https://youtu.be/mHns78HEhE8?t=2525
OCE vs JP,2020-05-17,Asia,1,2E+ Final,codama,PS,FI,BB,chimps,RF,FI,N,https://youtu.be/mHns78HEhE8?t=3228
OCE vs JP,2020-05-17,Asia,1,2E+ Final,Drip,MF,DB,N,maruko,EL,CE,N,https://youtu.be/mHns78HEhE8?t=3675
OCE vs JP,2020-05-17,Asia,1,2E+ Final,Age,EL,DB,N,loug,SQ,BB,CE,https://youtu.be/mHns78HEhE8?t=4115
OCE vs JP,2020-05-17,Asia,1,2E+ Final,JediLink,SQ,BB,N,Naminori,FI,RF,PW,https://youtu.be/mHns78HEhE8?t=4768
OCE vs JP,2020-05-17,Asia,1,2E+ Final,Ramsnacks,MF,DB,BB,Komakichi,FU,BB,N,https://youtu.be/mHns78HEhE8?t=5853
OCE vs JP,2020-05-17,Asia,1,2E+ Final,Crazy Diamond,VA,CE,N,Shigaken,MF,RF,BB,https://youtu.be/mHns78HEhE8?t=6986
Casual Matches,2020-05-17,North America,1,2E+ Final,dekillsage,DB,CE,BB,Fuzzy_Snugs,DB,SQ,EL,https://youtu.be/nUK8NyWMp_U
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,chimps,RF,FI,N,https://youtu.be/Jqg-kriV6Kc
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Drip,MF,DB,N,https://youtu.be/Jqg-kriV6Kc?t=1015
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,Pika_Bat,CE,N,N,Drip,MF,DB,N,https://youtu.be/Jqg-kriV6Kc?t=2018
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,Villyness,PC,N,N,No Funny Name,FI,CE,BB,https://youtu.be/Jqg-kriV6Kc?t=2550
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,Pika_Bat,CE,N,N,DEMACLIO,PS,FU,N,https://youtu.be/Jqg-kriV6Kc?t=3072
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,Villyness,PC,N,N,Mao,DB,BB,PC,https://youtu.be/Jqg-kriV6Kc?t=3954
Skullgirls OCE Danisen,2020-05-18,Oceania,1,2E+ Final,Crazy Diamond,VA,CE,N,Mao,DB,BB,PC,https://youtu.be/Jqg-kriV6Kc?t=4645
Casual Matches,2020-05-18,North America,1,2E+ Final,Leafer,PC,MF,N,Wingit,PC,N,N,https://youtu.be/O_pAqU-qcCc
Casual Matches,2020-05-18,North America,1,2E+ Final,Wingit,PC,N,N,ChrisMcClary,BW,N,N,https://youtu.be/O_pAqU-qcCc?t=233
Casual Matches,2020-05-18,North America,1,2E+ Final,Endahkah,EL,VA,N,Wingit,VA,N,N,https://youtu.be/O_pAqU-qcCc?t=451
Casual Matches,2020-05-18,North America,1,2E+ Final,SonicFox,FI,RF,EL,sev,DB,BB,PC,https://youtu.be/7tHhyjGkUQY
Casual Matches,2020-05-18,North America,1,2E+ Final,dekillsage,DB,CE,BB,gelato,CE,DB,PS,https://youtu.be/X0BlTLj-66w
Casual Matches,2020-05-19,North America,1,2E+ Final,dekillsage,VA,FI,BB,Wingit,PC,N,N,https://youtu.be/aOFnAJ-wRtM
Casual Matches,2020-05-19,North America,1,2E+ Final,Zyvon,PS,PW,SQ,Wingit,PC,N,N,https://youtu.be/aOFnAJ-wRtM?t=514
Casual Matches,2020-05-19,North America,1,2E+ Final,Wingit,PC,N,N,Notherex,PS,VA,FI,https://youtu.be/aOFnAJ-wRtM?t=997
Casual Matches,2020-05-19,North America,1,2E+ Final,Flamingo,RF,EL,N,Wingit,PC,N,N,https://youtu.be/YT0ydpVs9iM
Casual Matches,2020-05-19,North America,1,2E+ Final,dekillsage,DB,CE,BB,sev,PC,CE,BB,https://youtu.be/ZfS1qjkTKsE
Casual Matches,2020-05-20,North America,1,2E+ Final,Wingit,PC,N,N,Little Dude,PS,EL,N,https://youtu.be/IJcpoAoFtLE
Casual Matches,2020-05-20,North America,1,2E+ Final,Wingit,PC,N,N,Minerva,PS,N,N,https://youtu.be/L2RoeYf5XyA?t=223
Casual Matches,2020-05-21,North America,1,2E+ Final,Wingit,PC,N,N,brinstoneee,PS,RF,DB,https://youtu.be/NwQ7SYpjBjM
Casual Matches,2020-05-21,North America,1,2E+ Final,L_A_S_E_R_G_U_Y,SQ,BB,N,Wingit,PC,N,N,https://youtu.be/NwQ7SYpjBjM?t=195
Casual Matches,2020-05-21,North America,1,2E+ Final,SonicFox,FI,RF,EL,sev,PC,CE,BB,https://youtu.be/oX_mWmaFYTU
Casual Matches,2020-05-22,North America,1,2E+ Final,Wingit,PC,N,N,Ralph,PW,N,N,https://youtu.be/pN6ig4og_rI
Skullbats EU,2020-05-23,Europe,1,2E+ Final,Mensa^3,BW,CE,BB,Meian,BW,N,N,https://youtu.be/n_qEWhovos8?t=682
Skullbats EU,2020-05-23,Europe,1,2E+ Final,NT,FU,N,N,Squigel,SQ,N,N,https://youtu.be/n_qEWhovos8?t=1910
Skullbats EU,2020-05-23,Europe,1,2E+ Final,Izzmo,VA,DB,EL,Sanji,BB,PC,BW,https://youtu.be/n_qEWhovos8?t=2930
Skullbats EU,2020-05-23,Europe,1,2E+ Final,Mr Peck,PC,RF,PS,Ravioli,MF,CE,FU,https://youtu.be/n_qEWhovos8?t=4045
Skullbats EU,2020-05-23,Europe,1,2E+ Final,Madn,FU,N,N,Snooze,PC,FI,N,https://youtu.be/n_qEWhovos8?t=5175
Skullbats EU,2020-05-23,Europe,1,2E+ Final,Lunatic,CE,DB,PS,BuzzerZero,MF,SQ,BB,https://youtu.be/n_qEWhovos8?t=5558
Skullbats EU,2020-05-23,Europe,1,2E+ Final,TommyBoi21,BW,BB,N,doublem0nk,FI,CE,N,https://youtu.be/n_qEWhovos8?t=6910
Casual Matches,2020-05-23,North America,1,2E+ Final,Cuban Chris,VA,BB,N,Wingit,PC,N,N,https://youtu.be/jAp_xdGCk5E
Real S: Triviality,2020-05-23,North America,1,2E+ Final,Triviality,PC,SQ,EL,PleasureThatCutsWind,CE,EL,BB,https://youtu.be/7kkYnE9AmcM?t=37
Real S: Triviality,2020-05-23,North America,1,2E+ Final,Triviality,PC,SQ,EL,SilkTail,RF,DB,BB,https://youtu.be/7kkYnE9AmcM?t=1061
Real S: Triviality,2020-05-23,North America,1,2E+ Final,Triviality,PC,SQ,EL,Aeroshire,PC,DB,BB,https://youtu.be/7kkYnE9AmcM?t=2107
Real S: Triviality,2020-05-23,North America,1,2E+ Final,Triviality,PC,SQ,EL,iControl,VA,CE,BB,https://youtu.be/7kkYnE9AmcM?t=3055
Real S: Triviality,2020-05-23,North America,1,2E+ Final,Triviality,PC,SQ,EL,SwiftFoxDash,PC,CE,N,https://youtu.be/7kkYnE9AmcM?t=3822
Skullgirls OCE Danisen,2020-05-25,Oceania,1,2E+ Final,DEMACLIO,PS,FU,N,No Funny Name,FI,CE,BB,https://youtu.be/MZYDnxzpszs
Skullgirls OCE Danisen,2020-05-25,Oceania,1,2E+ Final,Villyness,PC,N,N,Crazy Diamond,VA,CE,N,https://youtu.be/MZYDnxzpszs?t=643
Skullgirls OCE Danisen,2020-05-25,Oceania,1,2E+ Final,Drip,MF,DB,FU,Pika_Bat,SQ,CE,N,https://youtu.be/MZYDnxzpszs?t=1368
Skullgirls OCE Danisen,2020-05-25,Oceania,1,2E+ Final,SeaJay,CE,DB,BB,Mao,DB,BB,PC,https://youtu.be/MZYDnxzpszs?t=2005
Casual Matches,2020-05-26,North America,1,2E+ Final,Wingit,PC,N,N,Nano,BB,N,N,https://youtu.be/07vdZyK4lFg?t=313
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Pika_Bat,CE,N,N,DEMACLIO,PS,FU,N,https://youtu.be/c2wMD0breOA?t=799
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Drip,MF,DB,PS,Hemrock,PS,FU,N,https://youtu.be/c2wMD0breOA?t=1069
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Hagith,MF,BW,N,No Funny Name,FI,CE,BB,https://youtu.be/c2wMD0breOA?t=1581
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Mao,DB,BB,PC,DEMACLIO,PS,FU,N,https://youtu.be/c2wMD0breOA?t=2085
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Villyness,PC,N,N,chimps,RF,FI,N,https://youtu.be/c2wMD0breOA?t=2484
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Age,EL,DB,N,Drip,MF,DB,FU,https://youtu.be/c2wMD0breOA?t=3263
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,JediLink,SQ,BB,N,Hagith,MF,BW,N,https://youtu.be/c2wMD0breOA?t=4111
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,DEMACLIO,PS,FU,N,Villyness,PC,N,N,https://youtu.be/c2wMD0breOA?t=4606
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Mao,DB,BB,PC,chimps,RF,FI,N,https://youtu.be/c2wMD0breOA?t=5338
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,JediLink,SQ,BB,N,Drip,MF,DB,N,https://youtu.be/c2wMD0breOA?t=5949
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Mao,DB,BB,PC,Age,EL,DB,N,https://youtu.be/c2wMD0breOA?t=6563
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Villyness,PC,N,N,Drip,MF,DB,N,https://youtu.be/c2wMD0breOA?t=7049
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,JediLink,SQ,BB,N,chimps,RF,FI,N,https://youtu.be/c2wMD0breOA?t=7903
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Villyness,PC,N,N,Mao,DB,BB,PC,https://youtu.be/c2wMD0breOA?t=8433
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,Mao,DB,BB,PC,chimps,RF,FI,N,https://youtu.be/c2wMD0breOA?t=9069
Skullgirls OCE Ranbats,2020-05-29,Oceania,1,2E+ Final,JediLink,SQ,BB,N,Mao,DB,BB,N,https://youtu.be/c2wMD0breOA?t=9590
Casual Matches,2020-06-01,North America,1,2E+ Final,DaPurpleSharpie,EL,N,N,Wingit,PC,N,N,https://youtu.be/EAs59FH36mA
Casual Matches,2020-06-01,North America,1,2E+ Final,Wingit,PC,N,N,Alphy,PW,PC,BB,https://youtu.be/EAs59FH36mA?t=450
Casual Matches,2020-06-02,North America,1,2E+ Final,LatinoFlava,PS,BB,N,Wingit,PC,N,N,https://youtu.be/f7jcyCmXuy4
Casual Matches,2020-06-03,North America,1,2E+ Final,Wingit,PC,N,N,Penny,PS,EL,N,https://youtu.be/hkIKfG8JujA
Casual Matches,2020-06-03,North America,1,2E+ Final,Wingit,PC,N,N,Squiglypuff,PS,FI,SQ,https://youtu.be/hkIKfG8JujA?t=403
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,BucYoyo,PS,SQ,DB,https://www.youtube.com/watch?v=lEO0xPHzip0
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,BucYoyo,PS,SQ,DB,https://www.youtube.com/watch?v=lEO0xPHzip0
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,PleasureThatCutsWind,CE,EL,BB,https://youtu.be/lEO0xPHzip0?t=471
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,TMO,MF,EL,N,https://youtu.be/lEO0xPHzip0?t=1157
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,GrahamSandwich,DB,BB,N,https://youtu.be/lEO0xPHzip0?t=1431
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,Facade,MF,FI,DB,https://www.youtube.com/watch?v=lEO0xPHzip0&t=1953s
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,PleasureThatCutsWind,CE,EL,BB,https://www.youtube.com/watch?v=lEO0xPHzip0&t=2430s
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,DawnHibiki,FU,CE,PS,https://www.youtube.com/watch?v=lEO0xPHzip0&t=2904s
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,DawnHibiki,EL,RF,BB,https://www.youtube.com/watch?v=lEO0xPHzip0&t=3396s
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Havic,EL,RF,BB,DawnHibiki,FU,SQ,BB,https://www.youtube.com/watch?v=lEO0xPHzip0&t=3660s
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,YourLocalDunce,MF,PS,N,Mega Missingno.,VA,RF,PS,https://youtu.be/1K0hFvlx51Q?t=1286
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Hinzae,VA,DB,EL,PleasureThatCutsWind,CE,EL,BB,https://youtu.be/1K0hFvlx51Q?t=2012
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Clawmaster,SQ,BB,N,GrahamSandwich,DB,BB,N,https://youtu.be/1K0hFvlx51Q?t=2645
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Facade,MF,FI,DB,Snapple_apple,DB,PS,N,https://youtu.be/1K0hFvlx51Q?t=4311
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,foolish smoothskin,EL,N,N,DawnHibiki,EL,SQ,BB,https://youtu.be/1K0hFvlx51Q?t=4973
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,Facade,MF,FI,DB,PleasureThatCutsWind,CE,EL,BB,https://youtu.be/1K0hFvlx51Q?t=5774
Skullgirls Be Gr8,2020-06-03,North America,1,2E+ Final,DawnHibiki,EL,SQ,BB,PleasureThatCutsWind,CE,EL,BB,https://youtu.be/1K0hFvlx51Q?t=6624
Casual Matches,2020-06-04,North America,1,2E+ Final,Wingit,PC,N,N,DRC,BB,SQ,PW,https://youtu.be/U3Mb-C4Hta0
One More Once!,2020-06-04,North America,1,2E+ Final,WLA Maul,BW,BB,N,Corrupted Tacos,FI,FU,BB,https://www.twitch.tv/videos/641432815?t=0h17m51s
One More Once!,2020-06-04,North America,1,2E+ Final,aeroshire,PC,DB,SQ,Mora,FI,DB,CE,https://www.twitch.tv/videos/641432815?t=0h28m12s
One More Once!,2020-06-04,North America,1,2E+ Final,Ace Blue,VA,FU,N,havic,EL,RF,BB,https://www.twitch.tv/videos/641432815?t=0h34m1s
One More Once!,2020-06-04,North America,1,2E+ Final,Fizzxwizz,MF,BB,N,iControl,VA,CE,BB,https://www.twitch.tv/videos/641432815?t=0h40m22s
One More Once!,2020-06-04,North America,1,2E+ Final,CCND|JP,PS,FU,N,Mega Missingno.,VA,RF,PS,https://www.twitch.tv/videos/641432815?t=0h52m15s
One More Once!,2020-06-04,North America,1,2E+ Final,PME,RF,PW,MF,Magnets,BW,DB,BB,https://www.twitch.tv/videos/641432815?t=1h1m23s
One More Once!,2020-06-04,North America,1,2E+ Final,FuLLBLeeD,MF,EL,BB,Winnie,MF,DB,BB,https://www.twitch.tv/videos/641432815?t=1h9m42s
One More Once!,2020-06-04,North America,1,2E+ Final,Yaya,SQ,BB,N,CCND|JP,PS,FU,N,https://www.twitch.tv/videos/641432815?t=1h31m16s
One More Once!,2020-06-04,North America,1,2E+ Final,Lawnba,RF,SQ,PC,WLA Maul,BW,BB,N,https://www.twitch.tv/videos/641432815?t=1h41m12s
One More Once!,2020-06-04,North America,1,2E+ Final,Killjoy,FU,PS,N,rat baby,PW,FU,BB,https://www.twitch.tv/videos/641432815?t=1h52m10s
One More Once!,2020-06-04,North America,1,2E+ Final,gelato,PS,DB,CE,FuLLBLeeD,MF,EL,BB,https://www.twitch.tv/videos/641432815?t=2h3m7s
One More Once!,2020-06-04,North America,1,2E+ Final,PME,RF,PW,MF,Yaya,SQ,BB,N,https://www.twitch.tv/videos/641432815?t=2h11m51s
One More Once!,2020-06-04,North America,1,2E+ Final,Triviality,PC,RF,SQ,Psychopath,PC,N,N,https://www.twitch.tv/videos/641432815?t=2h25m17s
One More Once!,2020-06-04,North America,1,2E+ Final,Lawnba,RF,SQ,PC,rat baby,PW,FU,BB,https://www.twitch.tv/videos/641432815?t=2h36m42s
One More Once!,2020-06-04,North America,1,2E+ Final,Psychopath,PC,N,N,ShakyFingers,RF,BB,CE,https://www.twitch.tv/videos/641432815?t=2h45m55s
One More Once!,2020-06-04,North America,1,2E+ Final,Yaya,SQ,BB,N,Top Dallas,VA,BB,DB,https://www.twitch.tv/videos/641432815?t=2h53m12s
One More Once!,2020-06-04,North America,1,2E+ Final,FuLLBLeeD,MF,BB,N,Aeroshire,PC,DB,BB,https://www.twitch.tv/videos/641432815?t=3h4m1s
One More Once!,2020-06-04,North America,1,2E+ Final,Magnets,BW,DB,BB,Lawnba,RF,SQ,PC,https://www.twitch.tv/videos/641432815?t=3h10m29s
One More Once!,2020-06-04,North America,1,2E+ Final,PME,RF,PW,MF,rat baby,PW,FU,BB,https://www.twitch.tv/videos/641432815?t=3h37m48s
One More Once!,2020-06-04,North America,1,2E+ Final,PME,RF,PW,MF,rat baby,PC,BB,PW,https://www.twitch.tv/videos/641432815?t=3h40m18s
One More Once!,2020-06-04,North America,1,2E+ Final,Gelato,PS,DB,CE,Triviality,PC,RF,SQ,https://www.twitch.tv/videos/641432815?t=3h50m51s
One More Once!,2020-06-04,North America,1,2E+ Final,Gelato,PS,DB,CE,Triviality,PC,SQ,EL,https://www.twitch.tv/videos/641432815?t=3h54m2s
One More Once!,2020-06-04,North America,1,2E+ Final,Yaya,SQ,BB,N,Lawnba,RF,SQ,PC,https://www.twitch.tv/videos/641432815?t=4h2m23s
One More Once!,2020-06-04,North America,1,2E+ Final,Yaya,RF,SQ,BB,Lawnba,RF,SQ,PC,https://www.twitch.tv/videos/641432815?t=4h13m13s
One More Once!,2020-06-04,North America,1,2E+ Final,aeroshire,PC,DB,SQ,ShakyFingers,RF,BB,CE,https://www.twitch.tv/videos/641432815?t=4h19m31s
One More Once!,2020-06-04,North America,1,2E+ Final,Gelato,PS,DB,CE,Lawnba,PC,SQ,PS,https://www.twitch.tv/videos/641432815?t=4h30m17s
One More Once!,2020-06-04,North America,1,2E+ Final,PME,MF,PW,RF,ShakyFingers,RF,BB,CE,https://www.twitch.tv/videos/641432815?t=4h47m56s
One More Once!,2020-06-04,North America,1,2E+ Final,rat baby,PW,BB,PC,Triviality,PC,RF,SQ,https://www.twitch.tv/videos/641432815?t=5h2m5s
One More Once!,2020-06-04,North America,1,2E+ Final,rat baby,PW,BB,N,Triviality,PC,RF,SQ,https://www.twitch.tv/videos/641432815?t=5h7m12s
One More Once!,2020-06-04,North America,1,2E+ Final,Lawnba,PC,SQ,PS,ShakyFingers,RF,BB,CE,https://www.twitch.tv/videos/641432815?t=5h11m44s
One More Once!,2020-06-04,North America,1,2E+ Final,rat baby,PC,DB,PW,ShakyFingers,RF,BB,CE,https://www.twitch.tv/videos/641432815?t=5h36m44s
One More Once!,2020-06-04,North America,1,2E+ Final,Triviality,PC,RF,SQ,ShakyFingers,RF,BB,CE,https://www.twitch.tv/videos/641432815?t=5h51m13s
Casual Matches,2020-06-05,North America,1,2E+ Final,JMD,VA,BB,N,Wingit,PC,N,N,https://youtu.be/YARAifrUFXQ?t=77
Casual Matches,2020-06-05,North America,1,2E+ Final,KomodoswagDragon,FI,DB,FU,Wingit,PC,N,N,https://youtu.be/YARAifrUFXQ?t=566
Casual Matches,2020-06-05,North America,1,2E+ Final,Wingit,PC,N,N,MudkipGuy,PC,CE,N,https://youtu.be/X0oNwsVi8wU
Casual Matches,2020-06-08,North America,1,2E+ Final,Wingit,PC,N,N,Brail,FI,PS,PW,https://youtu.be/anuGfU5aUMQ
Casual Matches,2020-06-08,North America,1,2E+ Final,Wingit,PC,N,N,Geronimo,BW,PS,N,https://youtu.be/anuGfU5aUMQ?t=259
Casual Matches,2020-06-08,North America,1,2E+ Final,Cable,PS,N,N,Wingit,PC,N,N,https://youtu.be/4re4XK8xAeY
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Simbob,PS,RF,N,SeaJay,CE,DB,BB,https://youtu.be/fdldIor78n8
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Hagith,MF,BW,N,Simbob,PS,RF,N,https://youtu.be/fdldIor78n8?t=356
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Hagith,MF,BW,N,Crazy Diamond,VA,CE,N,https://youtu.be/fdldIor78n8?t=1224
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Drip,MF,DB,N,No Funny Name,FI,CE,BB,https://youtu.be/fdldIor78n8?t=2368
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Demise,FI,N,N,No Funny Name,FI,CE,BB,https://youtu.be/fdldIor78n8?t=2928
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,No Funny Name,FI,CE,BB,Pika_Bat,CE,SQ,N,https://youtu.be/fdldIor78n8?t=3655
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Murix,BB,EL,N,Villyness,PC,N,N,https://youtu.be/fdldIor78n8?t=4429
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Drip,MF,DB,N,Murix,BB,EL,N,https://youtu.be/fdldIor78n8?t=4731
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Pika_Bat,CE,SQ,N,Drip,MF,DB,N,https://youtu.be/fdldIor78n8?t=5723
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Villyness,PC,N,N,JediLink,SQ,BB,N,https://youtu.be/fdldIor78n8?t=6498
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Mao,DB,BB,N,JediLink,SQ,BB,N,https://youtu.be/fdldIor78n8?t=6916
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Pika_Bat,CE,SQ,N,JediLink,SQ,BB,N,https://youtu.be/fdldIor78n8?t=7779
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Hagith,MF,BW,N,Pika_Bat,CE,SQ,N,https://youtu.be/fdldIor78n8?t=8289
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Villyness,PC,N,N,Mao,DB,BB,PC,https://youtu.be/fdldIor78n8?t=8866
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Simbob,PS,RF,N,Mao,DB,BB,PC,https://youtu.be/fdldIor78n8?t=9809
Skullgirls OCE Danisen,2020-06-09,Oceania,1,2E+ Final,Murix,BB,EL,N,Mao,DB,BB,PC,https://youtu.be/fdldIor78n8?t=10285
Casual Matches,2020-06-09,North America,1,2E+ Final,Wingit,PC,N,N,Avery,CE,PC,N,https://youtu.be/jb8bQF7FKwk
Casual Matches,2020-06-10,North America,1,2E+ Final,Wingit,PC,N,N,St. Aether,PS,EL,N,https://youtu.be/jKa78x9xwfc?t=191
Casual Matches,2020-06-10,North America,1,2E+ Final,Shadow Ender,SQ,N,N,Wingit,PC,N,N,https://youtu.be/VwbBegGpZ3o
Casual Matches,2020-06-11,North America,1,2E+ Final,MoolieMarciano,BW,CE,N,Wingit,PC,N,N,https://youtu.be/d7TLttKSOy8?t=141
